Id,Ordinal,Level,IsStock,ManufacturerID,MassDiff,Price,FrontBrakeSize,FrontBrakeSizeMM,FrontBrakeRotorThicknessMM,FrontBrakeDrumDepthMM,FrontBrakeNonSpinningMass,FrontBrakeTypeID,FrontCaliperPistons,RearBrakeSize,RearBrakeSizeMM,RearBrakeRotorThicknessMM,RearBrakeDrumDepthMM,RearBrakeNonSpinningMass,RearBrakeTypeID,RearCaliperPistons,GameFrictionScaleBraking,BrakeTorqueSlider,BrakeBiasSlider,BiasHandbrake,ReleasePointABS,FrontBrakeTorqueClamp,RearBrakeTorqueClamp,DamageModDefID,RequiresGraphics,BrakesProfileID
2422003,2422,3,0,0,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.405,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2423000,2423,3,1,0,0.0,0,12,318.0,32.0,50.0,4.0,2,4,12,318.0,32.0,50.0,4.0,2,4,1.1,0.5,0.5,1.0,0.71,250.0,250.0,7,1,9
2424000,2424,2,1,0,0.0,0,16,430.0,36.0,65.0,4.0,4,2,16,430.0,36.0,65.0,4.0,4,2,1.205,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2424003,2424,3,0,25,-2.0,1950,15,381.0,36.0,65.0,4.0,5,6,15,381.0,36.0,65.0,4.0,5,4,1.42,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2427000,2427,1,1,0,0.0,0,12,330.0,32.0,50.0,5.0,2,4,10,264.0,28.0,35.0,4.0,2,2,1.02,0.5,0.5,1.0,0.71,250.0,250.0,7,1,14
2427002,2427,2,0,81,-2.0,1300,13,355.4,32.0,50.0,4.0,4,4,11,289.4,28.0,35.0,4.0,4,2,1.195,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2427003,2427,3,0,81,-4.0,1950,14,380.8,32.0,50.0,4.0,5,6,12,314.8,28.0,35.0,4.0,5,4,1.375,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2430000,2430,2,1,0,0.0,0,11,290.0,28.0,35.0,4.0,2,4,11,290.0,28.0,35.0,4.0,2,4,1.055,0.5,0.5,1.0,0.71,250.0,250.0,7,1,22
2430003,2430,3,0,0,-2.0,1950,13,340.8,28.0,35.0,4.0,5,6,13,340.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2431000,2431,2,1,0,0.0,0,15,395.0,35.0,65.0,4.0,3,6,15,385.0,35.0,65.0,4.0,3,2,1.13,0.5,0.5,1.0,0.71,250.0,250.0,7,1,27
2431003,2431,3,0,118,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.41,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2437000,2437,2,1,0,0.0,0,15,390.0,35.0,65.0,4.0,3,6,14,380.0,35.0,65.0,4.0,3,4,1.14,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
2437003,2437,3,0,185,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.405,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2467000,2467,3,1,0,0.0,0,15,398.0,35.0,65.0,4.0,5,6,14,360.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2468000,2468,2,1,0,0.0,0,15,390.0,35.0,65.0,4.0,4,6,13,350.0,35.0,65.0,4.0,4,4,1.21,0.5,0.5,1.0,0.71,250.0,250.0,7,1,19
2468003,2468,3,0,160,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,400.8,35.0,65.0,4.0,5,4,1.4,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2471000,2471,3,1,0,0.0,0,15,402.0,35.0,65.0,4.0,5,6,14,360.0,35.0,65.0,4.0,3,2,1.26,0.5,0.5,1.0,0.71,250.0,250.0,7,1,19
2472000,2472,3,1,0,0.0,0,15,394.0,35.0,65.0,4.0,5,6,14,380.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2473000,2473,3,1,0,0.0,0,14,378.0,35.0,65.0,4.0,5,6,13,355.0,35.0,65.0,4.0,5,4,1.345,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2474000,2474,3,1,0,0.0,0,14,380.0,35.0,65.0,4.0,5,6,14,380.0,35.0,65.0,4.0,5,6,1.35,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
2477000,2477,1,1,0,0.0,0,14,380.0,35.0,65.0,5.0,3,4,14,370.0,35.0,65.0,4.0,3,2,1.095,0.5,0.5,1.0,0.71,250.0,250.0,7,1,7
2477002,2477,2,0,118,-2.0,1300,15,405.4,35.0,65.0,4.0,4,4,15,395.4,35.0,65.0,4.0,4,2,1.22,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2477003,2477,3,0,118,-4.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.4,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2479000,2479,3,1,0,0.0,0,15,400.0,35.0,65.0,4.0,5,6,14,380.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
2486000,2486,2,1,0,0.0,0,13,350.0,35.0,65.0,4.0,4,6,12,310.0,32.0,50.0,4.0,4,4,1.2,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2486003,2486,3,0,598,-2.0,1950,15,400.8,35.0,65.0,4.0,5,6,14,360.8,32.0,50.0,4.0,5,4,1.385,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2492000,2492,3,1,0,0.0,0,15,398.0,35.0,65.0,4.0,5,6,14,380.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2493000,2493,3,1,0,0.0,0,15,398.0,35.0,65.0,4.0,5,6,14,360.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2494000,2494,1,1,0,0.0,0,14,380.0,35.0,65.0,5.0,2,6,14,365.0,35.0,65.0,4.0,2,2,1.05,0.5,0.5,1.0,0.71,250.0,250.0,7,1,27
2494002,2494,2,0,194,-2.0,1300,15,405.4,35.0,65.0,4.0,4,6,15,390.4,35.0,65.0,4.0,4,2,1.225,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2494003,2494,3,0,194,-4.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.4,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2507000,2507,0,1,0,0.0,0,12,314.0,32.0,50.0,5.0,1,2,12,314.0,32.0,50.0,4.0,1,2,0.935,0.5,0.5,1.0,0.71,250.0,250.0,7,1,16
2507001,2507,1,0,35,-2.0,650,12,314.0,32.0,50.0,5.0,1,2,12,314.0,32.0,50.0,4.0,1,2,0.96,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
2507002,2507,2,0,35,-4.0,1300,13,339.4,32.0,50.0,4.0,4,4,13,339.4,32.0,50.0,4.0,4,2,1.19,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2507003,2507,3,0,35,-5.0,1950,14,364.8,32.0,50.0,4.0,5,6,14,364.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2510000,2510,0,1,0,0.0,0,10,276.0,28.0,35.0,5.0,2,2,10,254.0,28.0,35.0,4.0,1,0,0.95,0.5,0.5,1.0,0.71,250.0,250.0,7,1,16
2510001,2510,1,0,571,-2.0,650,10,276.0,28.0,35.0,5.0,2,2,10,254.0,28.0,35.0,4.0,1,0,0.975,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
2510002,2510,2,0,571,-4.0,1300,11,301.4,28.0,35.0,4.0,4,4,11,279.4,28.0,35.0,4.0,4,2,1.175,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2510003,2510,3,0,571,-5.0,1950,12,326.8,28.0,35.0,4.0,5,6,12,304.8,28.0,35.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2511000,2511,0,1,0,0.0,0,11,298.0,28.0,35.0,5.0,2,2,13,341.0,32.0,50.0,4.0,1,0,0.965,0.5,0.5,1.0,0.71,250.0,250.0,7,1,28
2511001,2511,1,0,0,-2.0,650,11,298.0,28.0,35.0,5.0,2,2,13,341.0,32.0,50.0,4.0,1,0,0.99,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
2511002,2511,2,0,0,-4.0,1300,12,323.4,28.0,35.0,4.0,4,4,14,366.4,32.0,50.0,4.0,4,2,1.19,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2511003,2511,3,0,0,-5.0,1950,13,348.8,28.0,35.0,4.0,5,6,15,391.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2512000,2512,0,1,0,0.0,0,10,274.0,28.0,35.0,5.0,2,2,11,282.0,28.0,35.0,4.0,2,2,0.98,0.5,0.5,1.0,0.71,250.0,250.0,7,1,6
2512001,2512,1,0,206,-2.0,650,10,274.0,28.0,35.0,5.0,2,2,11,282.0,28.0,35.0,4.0,2,2,1.005,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
2512002,2512,2,0,206,-4.0,1300,11,299.4,28.0,35.0,4.0,4,4,12,307.4,28.0,35.0,4.0,4,2,1.18,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2512003,2512,3,0,206,-5.0,1950,12,324.8,28.0,35.0,4.0,5,6,13,332.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2515000,2515,1,1,0,0.0,0,9,250.0,28.0,35.0,5.0,3,4,9,250.0,28.0,35.0,4.0,3,4,1.07,0.5,0.5,1.0,0.71,250.0,250.0,7,1,29
2515002,2515,2,0,0,-2.0,1300,10,275.4,28.0,35.0,4.0,4,4,10,275.4,28.0,35.0,4.0,4,4,1.19,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2515003,2515,3,0,0,-4.0,1950,11,300.8,28.0,35.0,4.0,5,6,11,300.8,28.0,35.0,4.0,5,4,1.36,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2517000,2517,2,1,0,0.0,0,13,355.0,35.0,65.0,4.0,4,6,13,355.0,35.0,65.0,4.0,4,6,1.215,0.5,0.5,1.0,0.71,250.0,250.0,7,1,26
2517003,2517,3,0,167,-2.0,1950,15,405.8,35.0,65.0,4.0,5,6,15,405.8,35.0,65.0,4.0,5,4,1.39,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2521000,2521,1,1,0,0.0,0,9,248.0,25.0,25.0,5.0,3,2,9,248.0,25.0,25.0,4.0,3,2,1.05,0.5,0.5,1.0,0.71,250.0,250.0,7,1,29
2521002,2521,2,0,0,-2.0,1300,10,273.4,25.0,25.0,4.0,4,4,10,273.4,25.0,25.0,4.0,4,2,1.17,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2521003,2521,3,0,0,-4.0,1950,11,298.8,25.0,25.0,4.0,5,6,11,298.8,25.0,25.0,4.0,5,4,1.36,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2526000,2526,3,1,0,0.0,0,15,397.0,35.0,65.0,4.0,5,6,14,380.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
2527000,2527,2,1,0,0.0,0,15,400.0,35.0,65.0,4.0,4,6,14,360.0,35.0,65.0,4.0,4,4,1.215,0.5,0.5,1.0,0.71,250.0,250.0,7,1,25
2527003,2527,3,0,108,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.405,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2528000,2528,3,1,0,0.0,0,16,410.0,35.0,65.0,4.0,5,6,15,390.0,35.0,65.0,4.0,5,4,1.36,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2529000,2529,3,1,0,0.0,0,16,410.0,35.0,65.0,4.0,5,6,15,390.0,35.0,65.0,4.0,5,4,1.36,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2534000,2534,1,1,0,0.0,0,11,297.0,28.0,35.0,5.0,2,2,11,300.0,32.0,50.0,4.0,2,2,1.01,0.5,0.5,1.0,0.71,250.0,250.0,7,1,6
2534002,2534,2,0,238,-2.0,1300,12,322.4,28.0,35.0,4.0,4,4,12,325.4,32.0,50.0,4.0,4,2,1.18,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2534003,2534,3,0,238,-4.0,1950,13,347.8,28.0,35.0,4.0,5,6,13,350.8,32.0,50.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2541000,2541,2,1,0,0.0,0,13,332.0,32.0,50.0,4.0,4,4,13,332.0,32.0,50.0,4.0,4,4,1.195,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2541003,2541,3,0,199,-2.0,1950,15,382.8,32.0,50.0,4.0,5,6,15,382.8,32.0,50.0,4.0,5,4,1.39,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2544000,2544,3,1,0,0.0,0,15,390.0,35.0,65.0,4.0,5,6,14,360.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2549000,2549,2,1,0,0.0,0,12,305.0,32.0,50.0,4.0,3,4,11,290.0,28.0,35.0,4.0,3,4,1.11,0.5,0.5,1.0,0.71,250.0,250.0,7,1,9
2549003,2549,3,0,238,-2.0,1950,14,355.8,32.0,50.0,4.0,5,6,13,340.8,28.0,35.0,4.0,5,4,1.375,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2551000,2551,1,1,0,0.0,0,12,322.0,32.0,50.0,5.0,2,4,11,303.0,32.0,50.0,4.0,2,2,1.025,0.5,0.5,1.0,0.71,250.0,250.0,7,1,5
2551002,2551,2,0,167,-2.0,1300,13,347.4,32.0,50.0,4.0,4,4,12,328.4,32.0,50.0,4.0,4,2,1.2,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2551003,2551,3,0,167,-4.0,1950,14,372.8,32.0,50.0,4.0,5,6,13,353.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2552000,2552,1,1,0,0.0,0,10,279.0,28.0,35.0,5.0,4,4,12,305.0,32.0,50.0,4.0,4,4,1.155,0.5,0.5,1.0,0.71,250.0,250.0,7,1,29
2552002,2552,2,0,0,-2.0,1300,11,304.4,28.0,35.0,4.0,4,4,13,330.4,32.0,50.0,4.0,4,4,1.205,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2552003,2552,3,0,0,-4.0,1950,12,329.8,28.0,35.0,4.0,5,6,14,355.8,32.0,50.0,4.0,5,4,1.375,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2558000,2558,0,1,0,0.0,0,10,254.0,28.0,35.0,5.0,1,0,10,279.0,28.0,35.0,4.0,1,0,0.925,0.5,0.5,1.0,0.71,250.0,250.0,7,1,28
2558001,2558,1,0,0,-2.0,650,10,254.0,28.0,35.0,5.0,1,0,10,279.0,28.0,35.0,4.0,1,0,0.95,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
2558002,2558,2,0,0,-4.0,1300,11,279.4,28.0,35.0,4.0,4,4,11,304.4,28.0,35.0,4.0,4,2,1.175,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2558003,2558,3,0,0,-5.0,1950,12,304.8,28.0,35.0,4.0,5,6,12,329.8,28.0,35.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2559000,2559,1,1,0,0.0,0,11,280.0,28.0,35.0,5.0,2,2,11,287.0,28.0,35.0,4.0,2,2,1.005,0.5,0.5,1.0,0.71,250.0,250.0,7,1,9
2559002,2559,2,0,220,-2.0,1300,12,305.4,28.0,35.0,4.0,4,4,12,312.4,28.0,35.0,4.0,4,2,1.18,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2559003,2559,3,0,220,-4.0,1950,13,330.8,28.0,35.0,4.0,5,6,13,337.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2560000,2560,0,1,0,0.0,0,10,254.0,28.0,35.0,5.0,1,0,10,254.0,28.0,35.0,4.0,1,0,0.925,0.5,0.5,1.0,0.71,250.0,250.0,7,1,28
2560001,2560,1,0,194,-2.0,650,10,254.0,28.0,35.0,5.0,1,0,10,254.0,28.0,35.0,4.0,1,0,0.95,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
2560002,2560,2,0,194,-4.0,1300,11,279.4,28.0,35.0,4.0,4,4,11,279.4,28.0,35.0,4.0,4,2,1.17,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2560003,2560,3,0,194,-5.0,1950,12,304.8,28.0,35.0,4.0,5,6,12,304.8,28.0,35.0,4.0,5,4,1.36,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2562000,2562,0,1,0,0.0,0,11,280.0,28.0,35.0,5.0,2,4,9,250.0,28.0,35.0,4.0,1,0,0.965,0.5,0.5,1.0,0.71,250.0,250.0,7,1,10
2562001,2562,1,0,595,-2.0,650,11,280.0,28.0,35.0,5.0,2,4,9,250.0,28.0,35.0,4.0,1,0,0.99,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
2562002,2562,2,0,595,-4.0,1300,12,305.4,28.0,35.0,4.0,4,4,10,275.4,28.0,35.0,4.0,4,2,1.185,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2562003,2562,3,0,595,-5.0,1950,13,330.8,28.0,35.0,4.0,5,6,11,300.8,28.0,35.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2563000,2563,0,1,0,0.0,0,7,203.0,25.0,25.0,5.0,1,0,7,178.0,15.0,35.0,4.0,1,0,0.905,0.5,0.5,1.0,0.71,250.0,250.0,7,1,10
2563001,2563,1,0,0,-2.0,650,7,203.0,25.0,25.0,5.0,1,0,7,178.0,15.0,35.0,4.0,1,0,0.93,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
2563002,2563,2,0,0,-4.0,1300,8,228.4,25.0,25.0,4.0,4,4,8,203.4,15.0,35.0,4.0,4,2,1.15,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2563003,2563,3,0,0,-5.0,1950,9,253.8,25.0,25.0,4.0,5,6,9,228.8,15.0,35.0,4.0,5,4,1.335,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2566000,2566,0,1,0,0.0,0,11,302.0,32.0,50.0,5.0,2,4,13,344.0,32.0,50.0,4.0,1,0,0.975,0.5,0.5,1.0,0.71,250.0,250.0,7,1,28
2566001,2566,1,0,255,-2.0,650,11,302.0,32.0,50.0,5.0,2,4,13,344.0,32.0,50.0,4.0,1,0,1.0,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
2566002,2566,2,0,255,-4.0,1300,12,327.4,32.0,50.0,4.0,4,4,14,369.4,32.0,50.0,4.0,4,2,1.205,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2566003,2566,3,0,255,-5.0,1950,13,352.8,32.0,50.0,4.0,5,6,15,394.8,32.0,50.0,4.0,5,4,1.385,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2568000,2568,2,1,0,0.0,0,11,280.0,28.0,35.0,4.0,3,2,11,290.0,28.0,35.0,4.0,3,2,1.085,0.5,0.5,1.0,0.71,250.0,250.0,7,1,29
2568003,2568,3,0,294,-2.0,1950,13,330.8,28.0,35.0,4.0,5,6,13,340.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2569000,2569,2,1,0,0.0,0,12,323.0,32.0,50.0,4.0,3,4,12,323.0,32.0,50.0,4.0,3,4,1.115,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2569003,2569,3,0,0,-2.0,1950,14,373.8,32.0,50.0,4.0,5,6,14,373.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2570000,2570,1,1,0,0.0,0,13,350.0,35.0,65.0,5.0,2,4,12,325.0,32.0,50.0,4.0,2,2,1.035,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
2570002,2570,2,0,220,-2.0,1300,14,375.4,35.0,65.0,4.0,4,4,13,350.4,32.0,50.0,4.0,4,2,1.205,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2570003,2570,3,0,220,-4.0,1950,15,400.8,35.0,65.0,4.0,5,6,14,375.8,32.0,50.0,4.0,5,4,1.385,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2571000,2571,1,1,0,0.0,0,13,350.0,35.0,65.0,5.0,2,4,12,325.0,32.0,50.0,4.0,2,2,1.035,0.5,0.5,1.0,0.71,250.0,250.0,7,1,27
2571002,2571,2,0,220,-2.0,1300,14,375.4,35.0,65.0,4.0,4,4,13,350.4,32.0,50.0,4.0,4,2,1.205,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2571003,2571,3,0,220,-4.0,1950,15,400.8,35.0,65.0,4.0,5,6,14,375.8,32.0,50.0,4.0,5,4,1.385,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2574000,2574,3,1,0,0.0,0,13,350.0,35.0,65.0,4.0,5,8,13,350.0,35.0,65.0,4.0,5,8,1.34,0.5,0.5,1.0,0.71,250.0,250.0,7,1,26
2575000,2575,3,1,0,0.0,0,10,260.0,28.0,35.0,4.0,2,2,10,270.0,28.0,35.0,4.0,2,2,1.08,0.5,0.5,1.0,0.71,250.0,250.0,7,1,19
2577000,2577,3,1,0,0.0,0,15,398.0,35.0,65.0,4.0,5,6,14,360.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,25
2580000,2580,2,1,0,0.0,0,13,355.0,35.0,65.0,4.0,3,6,12,330.0,32.0,50.0,4.0,3,4,1.125,0.5,0.5,1.0,0.71,250.0,250.0,7,1,19
2580003,2580,3,0,167,-2.0,1950,15,405.8,35.0,65.0,4.0,5,6,14,380.8,32.0,50.0,4.0,5,4,1.39,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2585000,2585,0,1,0,0.0,0,11,286.0,28.0,35.0,5.0,2,2,10,254.0,28.0,35.0,4.0,1,2,0.955,0.5,0.5,1.0,0.71,250.0,250.0,7,1,18
2585001,2585,1,0,167,-2.0,650,11,286.0,28.0,35.0,5.0,2,2,10,254.0,28.0,35.0,4.0,1,2,0.98,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
2585002,2585,2,0,167,-4.0,1300,12,311.4,28.0,35.0,4.0,4,4,11,279.4,28.0,35.0,4.0,4,2,1.175,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2585003,2585,3,0,167,-5.0,1950,13,336.8,28.0,35.0,4.0,5,6,12,304.8,28.0,35.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2586000,2586,2,1,0,0.0,0,14,371.0,35.0,65.0,4.0,2,6,11,302.0,32.0,50.0,4.0,2,2,1.06,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
2586003,2586,3,0,262,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,13,352.8,32.0,50.0,4.0,5,4,1.39,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2613000,2613,0,1,0,0.0,0,11,292.0,28.0,35.0,5.0,2,2,10,279.0,28.0,35.0,4.0,1,0,0.955,0.5,0.5,1.0,0.71,250.0,250.0,7,1,28
2613001,2613,1,0,0,-2.0,650,11,292.0,28.0,35.0,5.0,2,2,10,279.0,28.0,35.0,4.0,1,0,0.98,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
2613002,2613,2,0,0,-4.0,1300,12,317.4,28.0,35.0,4.0,4,4,11,304.4,28.0,35.0,4.0,4,2,1.18,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2613003,2613,3,0,0,-5.0,1950,13,342.8,28.0,35.0,4.0,5,6,12,329.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2614000,2614,0,1,0,0.0,0,11,287.0,28.0,35.0,5.0,2,2,10,254.0,28.0,35.0,4.0,1,0,0.955,0.5,0.5,1.0,0.71,250.0,250.0,7,1,16
2614001,2614,1,0,167,-2.0,650,11,287.0,28.0,35.0,5.0,2,2,10,254.0,28.0,35.0,4.0,1,0,0.98,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
2614002,2614,2,0,167,-4.0,1300,12,312.4,28.0,35.0,4.0,4,4,11,279.4,28.0,35.0,4.0,4,2,1.175,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2614003,2614,3,0,167,-5.0,1950,13,337.8,28.0,35.0,4.0,5,6,12,304.8,28.0,35.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2616000,2616,3,1,0,0.0,0,15,400.0,35.0,65.0,4.0,5,6,14,380.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
2618000,2618,2,1,0,0.0,0,15,390.0,35.0,65.0,4.0,3,6,14,380.0,35.0,65.0,4.0,3,4,1.14,0.5,0.5,1.0,0.71,250.0,250.0,7,1,25
2618003,2618,3,0,206,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.405,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2624000,2624,3,1,0,0.0,0,16,420.0,36.0,65.0,4.0,5,8,15,400.0,35.0,65.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
2625000,2625,1,1,0,0.0,0,15,400.0,35.0,65.0,5.0,2,6,14,380.0,35.0,65.0,4.0,2,2,1.05,0.5,0.5,1.0,0.71,250.0,250.0,7,1,27
2625002,2625,2,0,115,-2.0,1300,15,381.0,35.0,65.0,4.0,4,6,15,405.4,35.0,65.0,4.0,4,2,1.23,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
2625003,2625,3,0,115,-4.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.405,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2628000,2628,3,1,0,0.0,0,15,400.0,35.0,65.0,4.0,5,6,14,380.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
2636000,2636,3,1,0,0.0,0,12,305.0,32.0,50.0,4.0,2,2,12,305.0,32.0,50.0,4.0,4,2,1.155,0.5,0.5,1.0,0.71,250.0,250.0,7,1,26
2647000,2647,3,1,0,0.0,0,14,380.0,35.0,65.0,4.0,5,6,14,380.0,35.0,65.0,4.0,5,4,1.35,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
2649000,2649,0,1,0,0.0,0,12,305.0,32.0,50.0,5.0,2,4,11,295.0,28.0,35.0,4.0,2,2,0.995,0.5,0.5,1.0,0.71,250.0,250.0,7,1,18
2649001,2649,1,0,167,-2.0,650,12,305.0,32.0,50.0,5.0,2,4,11,295.0,28.0,35.0,4.0,2,2,1.02,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
2649002,2649,2,0,167,-4.0,1300,13,330.4,32.0,50.0,4.0,4,4,12,320.4,28.0,35.0,4.0,4,2,1.195,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
